date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-04 18:58:00,22.29,27.34,0.0,613.5,0.00455067277669262,0
2015-02-04 18:59:00,22.29,27.34,0.0,611.0,0.00455067277669262,0
2015-02-04 19:00:00,22.29,27.39,0.0,612.0,0.00455905614852278,0
2015-02-04 19:01:00,22.29,27.29,0.0,608.0,0.00454228962919881,0
2015-02-04 19:01:59,22.29,27.29,0.0,605.5,0.00454228962919881,0
2015-02-04 19:02:59,22.2675,27.315,0.0,608.5,0.00454021358023024,0
2015-02-04 19:04:00,22.2,27.29,0.0,608.5,0.00451728819349999,0
2015-02-04 19:05:00,22.245,27.29,0.0,602.5,0.0045297736958595895,0
2015-02-04 19:06:00,22.2,27.29,0.0,598.0,0.00451728819349999,0
2015-02-04 19:07:00,22.2,27.29,0.0,595.0,0.00451728819349999,0
2015-02-04 19:08:00,22.2,27.29,0.0,591.0,0.00451728819349999,0
2015-02-04 19:08:59,22.245,27.245,0.0,591.0,0.00452224999364749,0
2015-02-04 19:09:59,22.2,27.2,0.0,595.0,0.0045022827427646395,0
2015-02-04 19:11:00,22.2,27.29,0.0,594.333333333333,0.00451728819349999,0
2015-02-04 19:12:00,22.2,27.29,0.0,593.5,0.00451728819349999,0
2015-02-04 19:13:00,22.2,27.29,0.0,592.0,0.00451728819349999,0
2015-02-04 19:14:00,22.15,27.245,0.0,586.5,0.0044959713579516,0
2015-02-04 19:14:59,22.2,27.2,0.0,586.0,0.0045022827427646395,0
2015-02-04 19:15:59,22.15,27.245,0.0,586.0,0.0044959713579516,0
2015-02-04 19:17:00,22.2,27.245,0.0,584.5,0.004509785378283939,0
2015-02-04 19:18:00,22.1,27.245,0.0,584.5,0.00448219467655486,0
2015-02-04 19:19:00,22.1,27.2,0.0,585.5,0.004474738269723721,0
2015-02-04 19:20:00,22.1333333333333,27.2,0.0,584.666666666667,0.004483903198214579,0
2015-02-04 19:21:00,22.2,27.2,0.0,577.0,0.0045022827427646395,0
2015-02-04 19:21:59,22.1,27.2,0.0,580.0,0.004474738269723721,0
2015-02-04 19:23:00,22.125,27.2,0.0,582.0,0.00448161041517148,0
2015-02-04 19:24:00,22.2,27.2,0.0,580.0,0.0045022827427646395,0
2015-02-04 19:25:00,22.1,27.15,0.0,578.0,0.0044664535814123605,0
2015-02-04 19:25:59,22.1,27.2,0.0,576.5,0.004474738269723721,0
2015-02-04 19:27:00,22.1,27.2,0.0,580.0,0.004474738269723721,0
2015-02-04 19:27:59,22.1,27.2,0.0,572.5,0.004474738269723721,0
2015-02-04 19:28:59,22.1,27.2,0.0,567.0,0.004474738269723721,0
2015-02-04 19:30:00,22.1,27.2,0.0,568.0,0.004474738269723721,0
2015-02-04 19:31:00,22.1,27.2,0.0,574.5,0.004474738269723721,0
2015-02-04 19:32:00,22.1,27.2,0.0,564.333333333333,0.004474738269723721,0
2015-02-04 19:33:00,22.1,27.2,0.0,563.0,0.004474738269723721,0
2015-02-04 19:34:00,22.1,27.15,0.0,564.5,0.0044664535814123605,0
2015-02-04 19:34:59,22.0666666666667,27.1666666666667,0.0,566.333333333333,0.00446007809167045,0
2015-02-04 19:36:00,22.1,27.1,0.0,562.0,0.00445816911221647,0
2015-02-04 19:37:00,22.0,27.1,0.0,565.5,0.00443087555124918,0
2015-02-04 19:38:00,22.0,27.1,0.0,570.0,0.00443087555124918,0
2015-02-04 19:38:59,22.05,27.15,0.0,562.0,0.00445276274636235,0
2015-02-04 19:40:00,22.0,27.1,0.0,560.0,0.00443087555124918,0
2015-02-04 19:40:59,22.0,27.1,0.0,558.0,0.00443087555124918,0
2015-02-04 19:41:59,22.0,27.1,0.0,556.0,0.00443087555124918,0
2015-02-04 19:43:00,22.0,27.1,0.0,557.0,0.00443087555124918,0
2015-02-04 19:44:00,21.9175,27.1,0.0,556.5,0.004408469431627479,0
2015-02-04 19:45:00,21.945,27.1,0.0,557.5,0.00441592700761485,0
2015-02-04 19:46:00,21.926666666666698,27.1,0.0,555.0,0.00441095405497767,0
2015-02-04 19:46:59,21.89,27.1,0.0,555.0,0.00440102296708593,0
2015-02-04 19:47:59,21.89,27.1,0.0,553.0,0.00440102296708593,0
2015-02-04 19:49:00,21.89,27.1,0.0,549.5,0.00440102296708593,0
2015-02-04 19:50:00,21.89,27.1,0.0,548.5,0.00440102296708593,0
2015-02-04 19:51:00,21.89,27.1,0.0,551.5,0.00440102296708593,0
2015-02-04 19:52:00,21.89,27.1,0.0,548.5,0.00440102296708593,0
2015-02-04 19:53:00,21.89,27.1,0.0,548.0,0.00440102296708593,0
2015-02-04 19:53:59,21.89,27.1,0.0,547.5,0.00440102296708593,0
2015-02-04 19:54:59,21.89,27.1,0.0,553.0,0.00440102296708593,0
2015-02-04 19:56:00,21.84,27.1,0.0,547.5,0.0043875123613343605,0
2015-02-04 19:57:00,21.856666666666698,27.1,0.0,548.666666666667,0.00439201182580606,0
2015-02-04 19:58:00,21.79,27.1,0.0,540.0,0.00437403835445405,0
2015-02-04 19:59:00,21.79,27.1,0.0,538.0,0.00437403835445405,0
2015-02-04 19:59:59,21.79,27.1,0.0,542.0,0.00437403835445405,0
2015-02-04 20:00:59,21.79,27.1,0.0,542.0,0.00437403835445405,0
2015-02-04 20:02:00,21.79,27.1,0.0,538.0,0.00437403835445405,0
2015-02-04 20:03:00,21.79,27.1,0.0,537.666666666667,0.00437403835445405,0
2015-02-04 20:04:00,21.79,27.1,0.0,537.5,0.00437403835445405,0
2015-02-04 20:05:00,21.79,27.1,0.0,536.0,0.00437403835445405,0
2015-02-04 20:06:00,21.745,27.1,0.0,534.5,0.00436194296945302,0
2015-02-04 20:06:59,21.7,27.1,0.0,532.5,0.00434987709774486,0
2015-02-04 20:08:00,21.76,27.1,0.0,530.0,0.0043659714821212,0
2015-02-04 20:09:00,21.745,27.05,0.0,529.5,0.004353838771225011,0
2015-02-04 20:10:00,21.79,27.05,0.0,531.0,0.0043659115271710795,0
2015-02-04 20:10:59,21.73,27.0,0.0,533.333333333333,0.00434172461000499,0
2015-02-04 20:12:00,21.745,27.0,0.0,531.0,0.0043457347827069994,0
2015-02-04 20:12:59,21.745,27.0,0.0,529.0,0.0043457347827069994,0
2015-02-04 20:13:59,21.745,27.0,0.0,528.5,0.0043457347827069994,0
2015-02-04 20:15:00,21.7,27.0,0.0,525.0,0.00433371405578809,0
2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0.00433371405578809,0
2015-02-04 20:17:00,21.7,27.0,0.0,530.5,0.00433371405578809,0
2015-02-04 20:18:00,21.7,26.89,0.0,528.0,0.00431593567308493,0
2015-02-04 20:19:00,21.7,26.89,0.0,526.0,0.00431593567308493,0
2015-02-04 20:19:59,21.7,26.89,0.0,530.0,0.00431593567308493,0
2015-02-04 20:21:00,21.7,26.89,0.0,533.333333333333,0.00431593567308493,0
2015-02-04 20:22:00,21.7,26.89,0.0,529.0,0.00431593567308493,0
2015-02-04 20:23:00,21.7,26.89,0.0,528.0,0.00431593567308493,0
2015-02-04 20:23:59,21.7,26.89,0.0,526.0,0.00431593567308493,0
2015-02-04 20:25:00,21.7,26.89,0.0,526.0,0.00431593567308493,0
2015-02-04 20:25:59,21.7,26.79,0.0,521.0,0.00429977438278406,0
2015-02-04 20:26:59,21.7,26.79,0.0,518.0,0.00429977438278406,0
2015-02-04 20:28:00,21.7,26.79,0.0,515.5,0.00429977438278406,0
2015-02-04 20:29:00,21.7,26.79,0.0,520.0,0.00429977438278406,0
2015-02-04 20:30:00,21.7,26.7675,0.0,523.5,0.00429613820740729,0
2015-02-04 20:31:00,21.7,26.79,0.0,525.5,0.00429977438278406,0
2015-02-04 20:31:59,21.7,26.79,0.0,525.5,0.00429977438278406,0
2015-02-04 20:32:59,21.7,26.79,0.0,514.0,0.00429977438278406,0
2015-02-04 20:34:00,21.7,26.7,0.0,518.0,0.00428522993460374,0
2015-02-04 20:35:00,21.7,26.7,0.0,518.0,0.00428522993460374,0
2015-02-04 20:36:00,21.7,26.7,0.0,520.0,0.00428522993460374,0
2015-02-04 20:37:00,21.6,26.7,0.0,521.0,0.00425892186208795,0
2015-02-04 20:38:00,21.6,26.6,0.0,518.0,0.0042428620368527795,0
2015-02-04 20:38:59,21.6,26.65,0.0,517.0,0.00425089184650924,0
2015-02-04 20:39:59,21.6,26.6,0.0,511.5,0.0042428620368527795,0
2015-02-04 20:41:00,21.65,26.65,0.0,514.0,0.0042640030849451106,0
2015-02-04 20:42:00,21.6,26.55,0.0,515.5,0.00423483243311065,0
2015-02-04 20:43:00,21.6,26.5,0.0,517.0,0.00422680303527493,0
2015-02-04 20:44:00,21.6,26.5,0.0,515.0,0.00422680303527493,0
2015-02-04 20:44:59,21.6,26.5,0.0,512.0,0.00422680303527493,0
2015-02-04 20:45:59,21.6,26.5,0.0,515.0,0.00422680303527493,0
2015-02-04 20:47:00,21.65,26.55,0.0,511.0,0.00424789380271014,0
2015-02-04 20:48:00,21.6,26.5,0.0,514.0,0.00422680303527493,0
2015-02-04 20:49:00,21.6,26.445,0.0,508.0,0.00421797093546809,0
2015-02-04 20:50:00,21.6,26.4725,0.0,509.75,0.00422238695423002,0
2015-02-04 20:51:00,21.6,26.445,0.0,508.75,0.00421797093546809,0
2015-02-04 20:51:59,21.6,26.445,0.0,508.5,0.00421797093546809,0
2015-02-04 20:53:00,21.6,26.39,0.0,507.0,0.00420913908478788,0
2015-02-04 20:54:00,21.6,26.39,0.0,507.0,0.00420913908478788,0
2015-02-04 20:55:00,21.6,26.39,0.0,503.5,0.00420913908478788,0
2015-02-04 20:55:59,21.6,26.39,0.0,504.0,0.00420913908478788,0
2015-02-04 20:57:00,21.6,26.39,0.0,504.0,0.00420913908478788,0
2015-02-04 20:57:59,21.575,26.315,0.0,500.5,0.0041906371261489,0
2015-02-04 20:58:59,21.6,26.29,0.0,500.0,0.00419308181268417,0
2015-02-04 21:00:00,21.6,26.29,0.0,503.5,0.00419308181268417,0
2015-02-04 21:01:00,21.55,26.245,0.0,503.0,0.00417298202219627,0
2015-02-04 21:02:00,21.55,26.245,0.0,502.5,0.00417298202219627,0
2015-02-04 21:03:00,21.5,26.2,0.0,502.0,0.00415296201038409,0
2015-02-04 21:04:00,21.5666666666667,26.2,0.0,502.0,0.00417005914917235,0
2015-02-04 21:04:59,21.5,26.2,0.0,502.5,0.00415296201038409,0
2015-02-04 21:06:00,21.5,26.2,0.0,497.0,0.00415296201038409,0
2015-02-04 21:07:00,21.5,26.15,0.0,501.5,0.00414498369514183,0
2015-02-04 21:08:00,21.5,26.15,0.0,504.0,0.00414498369514183,0
2015-02-04 21:08:59,21.5,26.1,0.0,501.0,0.00413700558321316,0
2015-02-04 21:10:00,21.5,26.1,0.0,493.75,0.00413700558321316,0
2015-02-04 21:10:59,21.5,26.1,0.0,500.0,0.00413700558321316,0
2015-02-04 21:11:59,21.5,26.1,0.0,504.5,0.00413700558321316,0
2015-02-04 21:13:00,21.5,26.05,0.0,504.0,0.00412902767459031,0
2015-02-04 21:14:00,21.5,26.1,0.0,501.0,0.00413700558321316,0
2015-02-04 21:15:00,21.5,26.0,0.0,499.0,0.00412104996926551,0
2015-02-04 21:16:00,21.5,26.0,0.0,502.0,0.00412104996926551,0
2015-02-04 21:16:59,21.5,26.0,0.0,503.5,0.00412104996926551,0
2015-02-04 21:17:59,21.5,26.0,0.0,500.666666666667,0.00412104996926551,0
2015-02-04 21:19:00,21.5,26.0,0.0,493.0,0.00412104996926551,0
2015-02-04 21:20:00,21.5,26.0,0.0,492.5,0.00412104996926551,0
2015-02-04 21:21:00,21.5,26.0,0.0,493.0,0.00412104996926551,0
2015-02-04 21:22:00,21.5,25.89,0.0,495.5,0.00410349973312177,0
2015-02-04 21:23:00,21.5,26.0,0.0,492.666666666667,0.00412104996926551,0
2015-02-04 21:23:59,21.5,26.0,0.0,490.0,0.00412104996926551,0
2015-02-04 21:24:59,21.5,25.926666666666698,0.0,493.0,0.00410934970251646,0
2015-02-04 21:26:00,21.5,25.89,0.0,494.666666666667,0.00410349973312177,0
2015-02-04 21:27:00,21.5,25.89,0.0,496.0,0.00410349973312177,0
2015-02-04 21:28:00,21.5,25.89,0.0,491.0,0.00410349973312177,0
2015-02-04 21:29:00,21.5,25.84,0.0,490.5,0.0040955226782985,0
2015-02-04 21:29:59,21.5,25.84,0.0,490.0,0.0040955226782985,0
2015-02-04 21:30:59,21.5,25.89,0.0,491.0,0.00410349973312177,0
2015-02-04 21:32:00,21.5,25.89,0.0,491.666666666667,0.00410349973312177,0
2015-02-04 21:33:00,21.5,25.89,0.0,493.5,0.00410349973312177,0
2015-02-04 21:34:00,21.4725,25.865,0.0,493.75,0.004092567769501529,0
2015-02-04 21:35:00,21.5,25.84,0.0,490.0,0.0040955226782985,0
2015-02-04 21:36:00,21.5,25.79,0.0,488.0,0.00408754582674064,0
2015-02-04 21:36:59,21.5,25.79,0.0,490.0,0.00408754582674064,0
2015-02-04 21:38:00,21.5,25.79,0.0,487.0,0.00408754582674064,0
2015-02-04 21:39:00,21.445,25.745,0.0,492.5,0.0040665556071492895,0
2015-02-04 21:40:00,21.445,25.745,0.0,493.5,0.0040665556071492895,0
2015-02-04 21:40:59,21.463333333333303,25.76,0.0,493.333333333333,0.00407354230391887,0
2015-02-04 21:42:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0
2015-02-04 21:42:59,21.5,25.79,0.0,487.5,0.00408754582674064,0
2015-02-04 21:43:59,21.426666666666698,25.73,0.0,485.333333333333,0.00405957893706384,0
2015-02-04 21:45:00,21.39,25.7,0.0,484.0,0.00404565562779471,0
2015-02-04 21:46:00,21.39,25.7,0.0,489.0,0.00404565562779471,0
2015-02-04 21:47:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0
2015-02-04 21:48:00,21.5,25.79,0.0,493.0,0.00408754582674064,0
2015-02-04 21:49:00,21.39,25.7,0.0,491.0,0.00404565562779471,0
2015-02-04 21:49:59,21.445,25.745,0.0,488.0,0.0040665556071492895,0
2015-02-04 21:51:00,21.445,25.745,0.0,487.25,0.0040665556071492895,0
2015-02-04 21:52:00,21.39,25.7,0.0,489.0,0.00404565562779471,0
2015-02-04 21:53:00,21.5,25.79,0.0,489.0,0.00408754582674064,0
2015-02-04 21:53:59,21.39,25.7,0.0,486.0,0.00404565562779471,0
2015-02-04 21:55:00,21.426666666666698,25.73,0.0,484.666666666667,0.00405957893706384,0
2015-02-04 21:55:59,21.39,25.7,0.0,485.0,0.00404565562779471,0
2015-02-04 21:56:59,21.39,25.7,0.0,487.0,0.00404565562779471,0
2015-02-04 21:58:00,21.39,25.7,0.0,492.0,0.00404565562779471,0
2015-02-04 21:59:00,21.39,25.7,0.0,490.666666666667,0.00404565562779471,0
2015-02-04 22:00:00,21.39,25.7,0.0,488.0,0.00404565562779471,0
2015-02-04 22:01:00,21.39,25.7,0.0,485.5,0.00404565562779471,0
2015-02-04 22:01:59,21.39,25.7,0.0,486.0,0.00404565562779471,0
2015-02-04 22:02:59,21.39,25.7,0.0,485.5,0.00404565562779471,0
2015-02-04 22:04:00,21.39,25.7,0.0,486.0,0.00404565562779471,0
2015-02-04 22:05:00,21.39,25.7,0.0,480.0,0.00404565562779471,0
2015-02-04 22:06:00,21.39,25.7,0.0,481.0,0.00404565562779471,0
2015-02-04 22:07:00,21.39,25.7,0.0,481.666666666667,0.00404565562779471,0
2015-02-04 22:08:00,21.39,25.7,0.0,485.5,0.00404565562779471,0
2015-02-04 22:08:59,21.39,25.7,0.0,485.0,0.00404565562779471,0
2015-02-04 22:09:59,21.39,25.7,0.0,473.0,0.00404565562779471,0
2015-02-04 22:11:00,21.39,25.7,0.0,475.0,0.00404565562779471,0
2015-02-04 22:12:00,21.39,25.7,0.0,486.0,0.00404565562779471,0
2015-02-04 22:13:00,21.39,25.7,0.0,481.5,0.00404565562779471,0
2015-02-04 22:14:00,21.39,25.7,0.0,483.0,0.00404565562779471,0
2015-02-04 22:14:59,21.39,25.7,0.0,479.0,0.00404565562779471,0
2015-02-04 22:15:59,21.39,25.7,0.0,479.0,0.00404565562779471,0
2015-02-04 22:17:00,21.39,25.7,0.0,479.0,0.00404565562779471,0
2015-02-04 22:18:00,21.34,25.7,0.0,479.0,0.0040331952510965,0
2015-02-04 22:19:00,21.39,25.7,0.0,479.0,0.00404565562779471,0
2015-02-04 22:20:00,21.39,25.7,0.0,477.0,0.00404565562779471,0
2015-02-04 22:21:00,21.39,25.7,0.0,477.5,0.00404565562779471,0
2015-02-04 22:21:59,21.29,25.7,0.0,477.5,0.00402076872591321,0
2015-02-04 22:23:00,21.34,25.7,0.0,480.0,0.0040331952510965,0
2015-02-04 22:24:00,21.29,25.7,0.0,480.0,0.00402076872591321,0
2015-02-04 22:25:00,21.34,25.7,0.0,482.0,0.0040331952510965,0
2015-02-04 22:25:59,21.323333333333302,25.7,0.0,480.333333333333,0.0040290493186800206,0
2015-02-04 22:27:00,21.34,25.7,0.0,477.5,0.0040331952510965,0
2015-02-04 22:27:59,21.29,25.7,0.0,476.0,0.00402076872591321,0
2015-02-04 22:28:59,21.39,25.7,0.0,479.0,0.00404565562779471,0
2015-02-04 22:30:00,21.39,25.7,0.0,471.0,0.00404565562779471,0
2015-02-04 22:31:00,21.29,25.7,0.0,474.0,0.00402076872591321,0
2015-02-04 22:32:00,21.29,25.7,0.0,477.5,0.00402076872591321,0
2015-02-04 22:33:00,21.34,25.7,0.0,476.0,0.0040331952510965,0
2015-02-04 22:34:00,21.29,25.7,0.0,474.25,0.00402076872591321,0
2015-02-04 22:34:59,21.39,25.7,0.0,475.0,0.00404565562779471,0
2015-02-04 22:36:00,21.29,25.7,0.0,476.5,0.00402076872591321,0
2015-02-04 22:37:00,21.34,25.7,0.0,474.5,0.0040331952510965,0
2015-02-04 22:38:00,21.29,25.7,0.0,478.0,0.00402076872591321,0
2015-02-04 22:38:59,21.29,25.7,0.0,475.333333333333,0.00402076872591321,0
2015-02-04 22:40:00,21.29,25.7,0.0,477.0,0.00402076872591321,0
2015-02-04 22:40:59,21.29,25.7,0.0,475.5,0.00402076872591321,0
2015-02-04 22:41:59,21.29,25.7,0.0,477.5,0.00402076872591321,0
2015-02-04 22:43:00,21.29,25.7,0.0,477.5,0.00402076872591321,0
2015-02-04 22:44:00,21.29,25.7,0.0,478.0,0.00402076872591321,0
2015-02-04 22:45:00,21.29,25.7,0.0,473.5,0.00402076872591321,0
2015-02-04 22:46:00,21.29,25.7,0.0,472.5,0.00402076872591321,0
2015-02-04 22:46:59,21.29,25.7,0.0,472.0,0.00402076872591321,0
2015-02-04 22:47:59,21.29,25.7,0.0,469.5,0.00402076872591321,0
2015-02-04 22:49:00,21.29,25.7,0.0,466.666666666667,0.00402076872591321,0
2015-02-04 22:50:00,21.29,25.7,0.0,467.0,0.00402076872591321,0
2015-02-04 22:51:00,21.29,25.7,0.0,469.5,0.00402076872591321,0
2015-02-04 22:52:00,21.2,25.6,0.0,469.0,0.00398282809773472,0
2015-02-04 22:53:00,21.29,25.7,0.0,471.0,0.00402076872591321,0
2015-02-04 22:53:59,21.29,25.7,0.0,469.0,0.00402076872591321,0
2015-02-04 22:54:59,21.26,25.6666666666667,0.0,467.333333333333,0.004008090128419461,0
2015-02-04 22:56:00,21.245,25.65,0.0,471.5,0.00400176273769059,0
2015-02-04 22:57:00,21.23,25.6333333333333,0.0,471.666666666667,0.00399544327454182,0
2015-02-04 22:58:00,21.29,25.7,0.0,475.0,0.00402076872591321,0
2015-02-04 22:59:00,21.2,25.6,0.0,471.0,0.00398282809773472,0
2015-02-04 22:59:59,21.2,25.6,0.0,471.0,0.00398282809773472,0
2015-02-04 23:00:59,21.245,25.65,0.0,471.0,0.00400176273769059,0
2015-02-04 23:02:00,21.245,25.65,0.0,474.5,0.00400176273769059,0
2015-02-04 23:03:00,21.2,25.6,0.0,475.5,0.00398282809773472,0
2015-02-04 23:04:00,21.2,25.6,0.0,474.0,0.00398282809773472,0
2015-02-04 23:05:00,21.2,25.6,0.0,469.0,0.00398282809773472,0
2015-02-04 23:06:00,21.2,25.6,0.0,474.0,0.00398282809773472,0
2015-02-04 23:06:59,21.2,25.6,0.0,474.0,0.00398282809773472,0
2015-02-04 23:08:00,21.2,25.6,0.0,468.5,0.00398282809773472,0
2015-02-04 23:09:00,21.2,25.6,0.0,469.5,0.00398282809773472,0
2015-02-04 23:10:00,21.2,25.6,0.0,472.5,0.00398282809773472,0
2015-02-04 23:10:59,21.2,25.6,0.0,467.5,0.00398282809773472,0
2015-02-04 23:12:00,21.2,25.6,0.0,469.0,0.00398282809773472,0
2015-02-04 23:12:59,21.2,25.55,0.0,466.5,0.00397499942379926,0
2015-02-04 23:13:59,21.2,25.5,0.0,469.5,0.00396717094567545,0
2015-02-04 23:15:00,21.2,25.5,0.0,469.0,0.00396717094567545,0
2015-02-04 23:16:00,21.2,25.5,0.0,467.0,0.00396717094567545,0
2015-02-04 23:17:00,21.2,25.5,0.0,467.333333333333,0.00396717094567545,0
2015-02-04 23:18:00,21.2,25.5,0.0,467.0,0.00396717094567545,0
2015-02-04 23:19:00,21.2,25.5,0.0,464.5,0.00396717094567545,0
2015-02-04 23:19:59,21.2,25.445,0.0,466.0,0.003958559845892971,0
2015-02-04 23:21:00,21.2,25.5,0.0,473.0,0.00396717094567545,0
2015-02-04 23:22:00,21.2,25.39,0.0,475.0,0.00394994898302393,0
2015-02-04 23:23:00,21.2,25.39,0.0,471.0,0.00394994898302393,0
2015-02-04 23:23:59,21.2,25.39,0.0,470.0,0.00394994898302393,0
2015-02-04 23:25:00,21.2,25.39,0.0,466.25,0.00394994898302393,0
2015-02-04 23:25:59,21.2,25.39,0.0,467.0,0.00394994898302393,0
2015-02-04 23:26:59,21.2,25.39,0.0,473.0,0.00394994898302393,0
2015-02-04 23:28:00,21.2,25.39,0.0,468.0,0.00394994898302393,0
2015-02-04 23:29:00,21.2,25.39,0.0,463.0,0.00394994898302393,0
2015-02-04 23:30:00,21.2,25.39,0.0,466.0,0.00394994898302393,0
2015-02-04 23:31:00,21.2,25.39,0.0,467.0,0.00394994898302393,0
2015-02-04 23:31:59,21.2,25.29,0.0,468.0,0.00393429347565304,0
